"","titles","years"
"1007","The Brothers Grimsby",2016
"1008","Running Scared",2006
"1009","Never Talk to Strangers",1995
"1010","Exit to Eden",1994
"1011","Conviction",2010
"1012","In the Valley of Elah",2007
"1013","Runaway",1984
"1014","Thunder and Lightning",1977
"1015","Fortress",1992
"1016","Loving Vincent",2017
"1017","Caught Up",1998
"1018","Hotel Artemis",2018
"1019","Delta Force 2: The Colombian Connection",1990
"1020","The Snowman",2017
"1021","Forced Vengeance",1982
"1022","Black Moon Rising",1986
"1023","U Turn",1997
"1024","Best of the Best II",1993
"1025","Femme Fatale",2002
"1026","Millions",2004
"1027","The Big Sleep",1946
"1028","Maria Full of Grace",2004
"1029","Flashback",1990
"1030","Switchback",1997
"1031","The Real McCoy",1993
"1032","The Big Bounce",2004
"1033","Eyewitness",1981
"1034","The Sting II",1983
"1035","Honky Tonk",1941
"1036","One Night at McCool's",2001
"1037","Music Box",1989
"1038","Widows' Peak",1994
"1039","Oh Heavenly Dog",1980
"1040","Master Z: The Ip Man Legacy",2018
"1041","Night and the City",1992
"1042","Croupier",1998
"1043","Tell No One",2006
"1044","Mystery Date",1991
"1045","Lowriders",2016
"1046","Chained Heat",1983
"1047","The Pope of Greenwich Village",1984
"1048","The Last Seduction",1994
"1049","The Border",1982
"1050","The Hurricane Heist",2018
"1051","Evil Under the Sun",1982
"1052","Somebody Killed Her Husband",1978
"1053","Gigli",2003
"1054","Partners",1982
"1055","The Way of the Gun",2000
"1056","Deuces Wild",2002
"1057","A Fine Mess",1986
"1058","Still of the Night",1982
"1059","The Bling Ring",2013
"1060","Palmetto",1998
"1061","Mona Lisa",1986
"1062","Gang Related",1997
"1063","The Tie That Binds",1995
"1064","Trapped in Paradise",1994
"1065","Suburbicon",2017
"1066","A Most Violent Year",2014
"1067","Closed Circuit",2013
"1068","Double Indemnity",1944
"1069","Kin",2018
"1070","Wisdom",1986
"1071","RocknRolla",2008
"1072","Smokey and the Bandit Part 3",1983
"1073","Where the Money Is",2000
"1074","Underclassman",2005
"1075","Never Die Alone",2004
"1076","Avenging Angel",1985
"1077","Batman: Mask of the Phantasm",1993
"1078","Loose Cannons",1990
"1079","The Star Chamber",1983
"1080","A Scanner Darkly",2006
"1081","The Counterfeiters",2007
"1082","Gridlock'd",1997
"1083","Split Second",1992
"1084","The Sicilian",1987
"1085","Airheads",1994
"1086","The Guard",2011
"1087","Once Upon a Time in America",1984
"1088","Made",2001
"1089","Hero and the Terror",1988
"1090","Black & White",1999
"1091","Bad Education",2004
"1092","Formula 51",2001
"1093","The Girl Who Kicked the Hornet's Nest",2009
"1094","52 Pick-Up",1986
"1095","The Object of Beauty",1991
"1096","They Call Me Mister Tibbs!",1970
"1097","Out of Bounds",1986
"1098","Top Dog",1995
"1099","Miller's Crossing",1990
"1100","Dangerous Ground",1997
"1101","The Three Burials of Melquiades Estrada",2005
"1102","American Dreamer",1984
"1103","The Chase",1966
"1104","Innocent Blood",1992
"1105","Gringo",2018
"1106","Birthday Girl",2001
"1107","The Driver",1978
"1108","Band of the Hand",1986
"1109","Off Beat",1986
"1110","Absolutely Fabulous: The Movie",2016
"1111","Drugstore Cowboy",1989
"1112","True Story",2015
"1113","No Retreat, No Surrender",1986
"1114","The Hitman",1991
"1115","Let's Go to Prison",2006
"1116","The January Man",1989
"1117","The Lookout",2007
"1118","River's Edge",1986
"1119","Deception",2008
"1120","Sunset",1988
"1121","Ong-Bak: The Thai Warrior",2003
"1122","The Mighty Quinn",1989
"1123","Blood In, Blood Out",1993
"1124","Curse of the Pink Panther",1983
"1125","Flawless",1999
"1126","Mindhunters",2004
"1127","Spartan",2004
"1128","Cotton Comes to Harlem",1970
"1129","Farewell, My Lovely",1975
"1130","The Mean Season",1985
"1131","I Come in Peace",1990
"1132","Gotti",2018
"1133","Blindspotting",2018
"1134","Inside Job",2010
"1135","Best Seller",1987
"1136","A Life Less Ordinary",1997
"1137","Kiss Kiss Bang Bang",2005
"1138","Police Academy 5: Assignment: Miami Beach",1988
"1139","The Book of Henry",2017
"1140","Dancer in the Dark",2000
"1141","Gloria",1999
"1142","Heart Condition",1990
"1143","Witless Protection",2008
"1144","Kama Sutra: A Tale of Love",1996
"1145","Tie Me Up! Tie Me Down!",1989
"1146","Playing God",1997
"1147","Short Time",1990
"1148","King's Ransom",2005
"1149","Ladrón que roba a ladrón",2007
"1150","Dillinger",1945
"1151","P2",2007
"1152","The Outrage",1964
"1153","The Assassin's Code",2018
"1154","The Assassination of Jesse James by the Coward Robert Ford",2007
"1155","Lock, Stock and Two Smoking Barrels",1998
"1156","Flashpoint",1984
"1157","Feds",1988
"1158","Camping sauvage",2004
"1159","Better Luck Tomorrow",2002
"1160","Bound",1996
"1161","Batman: The Killing Joke",2016
"1162","Vera Drake",2004
"1163","Exterminator 2",1984
"1164","The Pursuit of D.B. Cooper",1981
"1165","Bad Company",1995
"1166","Jimmy Hollywood",1994
"1167","Don 2",2011
"1168","Gosnell: The Trial of America's Biggest Serial Killer",2018
"1169","Night and the City",1950
"1170","Tougher Than Leather",1988
"1171","Repo Man",1984
"1172","New Jersey Drive",1995
"1173","Physical Evidence",1989
"1174","8 Heads in a Duffel Bag",1997
"1175","Things Change",1988
"1176","The Brothers Bloom",2008
"1177","The Good Thief",2002
"1178","Double Trouble",1967
"1179","Bad Samaritan",2018
"1180","The Barbarian Invasions",2003
"1181","A Shock to the System",1990
"1182","Kinjite: Forbidden Subjects",1989
"1183","Gunmen",1993
"1184","Big Shots",1987
"1185","Near Dark",1987
"1186","Detroit 9000",1973
"1187","Harsh Times",2005
"1188","Fighting Back",1982
"1189","Robot & Frank",2012
"1190","Veronica Mars",2014
"1191","The Glass Shield",1994
"1192","Shoplifters",2018
"1193","Ghost Dog: The Way of the Samurai",1999
"1194","Stand Up Guys",2012
"1195","The Private Life of Sherlock Holmes",1970
"1196","Exit Through the Gift Shop",2010
"1197","Romeo Is Bleeding",1993
"1198","Cannonball!",1976
"1199","Mi vida loca",1993
"1200","Raees",2017
"1201","The Fifth Estate",2013
"1202","Splitting Heirs",1993
"1203","Traces of Red",1992
"1204","The Limey",1999
"1205","Penitentiary II",1982
"1206","Our Kind of Traitor",2016
"1207","The Sisters Brothers",2018
"1208","The Naked Cage",1986
"1209","Mean Streets",1973
"1210","White Mischief",1987
"1211","Compadres",2016
"1212","Feeling Minnesota",1996
"1213","8 femmes",2002
"1214","Messenger of Death",1988
"1215","Jawbreaker",1999
"1216","The Public Eye",1992
"1217","Illegal Tender",2007
"1218","CrissCross",1992
"1219","Heavenly Creatures",1994
"1220","Paid in Full",2002
"1221","China Moon",1994
"1222","Original Gangstas",1996
"1223","The Sicilian Clan",1969
"1224","Over the Hill to the Poorhouse",1920
"1225","Homicide",1991
"1226","Tsotsi",2005
"1227","Shallow Grave",1994
"1228","No Man's Land",1987
"1229","Another You",1991
"1230","American Animals",2018
"1231","Running on Empty",1988
"1232","Reservoir Dogs",1992
"1233","Thoroughbreds",2017
"1234","Heat",1986
"1235","Hexed",1993
"1236","Bugsy Malone",1976
"1237","Desperate Hours",1990
"1238","Straight Out of Brooklyn",1991
"1239","Talaash",2012
"1240","The Blue Dahlia",1946
"1241","Blind Fury",1989
"1242","After Dark, My Sweet",1990
"1243","Everybody Knows",2018
"1244","Chi-Raq",2015
"1245","Captivity",2007
"1246","The Raid 2",2014
"1247","N-Secure",2010
"1248","House of Games",1987
"1249","Captive",2015
"1250","King of New York",1990
"1251","Impulse",1990
"1252","Man on the Train",2002
"1253","Sin Nombre",2009
"1254","You Were Never Really Here",2017
"1255","Reform School Girls",1986
"1256","Frozen River",2008
"1257","Red Rock West",1993
"1258","The King of Comedy",1982
"1259","Rumble Fish",1983
"1260","Son of the Pink Panther",1993
"1261","Kill the Messenger",2014
"1262","Kansas",1988
"1263","You Kill Me",2007
"1264","The Basketball Diaries",1995
"1265","The Art of Self-Defense",2019
"1266","Roxie Hart",1942
"1267","Kalifornia",1993
"1268","Dangerously Close",1986
"1269","I'm in Love with a Church Girl",2013
"1270","The Dancer Upstairs",2002
"1271","Buffalo '66",1998
"1272","At Close Range",1986
"1273","Downtown",1990
"1274","Layer Cake",2004
"1275","Papillon",2017
"1276","Trance",2013
"1277","Shanghai Surprise",1986
"1278","Yao a yao, yao dao wai po qiao",1995
"1279","Collide",2016
"1280","Showdown in Little Tokyo",1991
"1281","Touch of Evil",1958
"1282","The Squeeze",1987
"1283","Perfume: The Story of a Murderer",2006
"1284","Smilla's Sense of Snow",1997
"1285","Transsiberian",2008
"1286","Once Were Warriors",1994
"1287","Nine Hours to Rama",1963
"1288","The Fall of the American Empire",2018
"1289","Dance with a Stranger",1985
"1290","Priceless",2008
"1291","Blood Simple",1984
"1292","Framed",1975
"1293","Faithful",1996
"1294","State Property",2002
"1295","A Prophet",2009
"1296","Salaam Bombay!",1988
"1297","Auto Focus",2002
"1298","The Krays",1990
"1299","Brick",2005
"1300","El Mariachi",1992
"1301","Novocaine",2001
"1302","I Love You Phillip Morris",2009
"1303","Good Time",2017
"1304","Bad Lieutenant",1992
"1305","Dillinger",1973
"1306","Killer Joe",2011
"1307","Oliver Twist",2005
"1308","Possessed",1947
"1309","Zero Effect",1998
"1310","Assassination Nation",2018
"1311","Crazy in Alabama",1999
"1312","Jake Speed",1986
"1313","Happy, Texas",1999
"1314","The Iceman",2012
"1315","Goodbye Lover",1998
"1316","State of Grace",1990
"1317","The Proposition",2005
"1318","Cop",1988
"1319","Legend",2015
"1320","Cookie",1989
"1321","Harry Brown",2009
"1322","Free Fire",2016
"1323","Delicatessen",1991
"1324","Stormy Monday",1988
"1325","Clay Pigeons",1998
"1326","The Rosary Murders",1987
"1327","Cutter's Way",1981
"1328","Deadly Force",1983
"1329","Steel",1997
"1330","Death Wish V: The Face of Death",1994
"1331","Bad Lieutenant: Port of Call New Orleans",2009
"1332","The Rain Killer",1990
"1333","Suicide Kings",1997
"1334","State Property 2",2005
"1335","Talento de barrio",2008
"1336","Gun Shy",2000
"1337","Keeping Mum",2005
"1338","I'm Not Scared",2003
"1339","Race 2",2013
"1340","Gomorrah",2008
"1341","Veronica Guerin",2003
"1342","Extreme Job",2019
"1343","One False Move",1992
"1344","The Damned Don't Cry",1950
"1345","Bully",2001
"1346","The Gingerbread Man",1998
"1347","Destroyer",2018
"1348","Delhi Belly",2011
"1349","The Last of the Finest",1990
"1350","Dogville",2003
"1351","I, the Jury",1982
"1352","La doppia ora",2009
"1353","Married Life",2007
"1354","Company Business",1991
"1355","How to Make Money Selling Drugs",2012
"1356","The Long Wait",1954
"1357","Priceless",2016
"1358","City of Industry",1997
"1359","Paradise Now",2005
"1360","Phantom of the Rue Morgue",1954
"1361","Greenfingers",2000
"1362","Down by Law",1986
"1363","A Prayer for the Dying",1987
"1364","Monsieur Hire",1989
"1365","Lovers: A True Story",1991
"1366","Suddenly",1954
"1367","Penitentiary III",1987
"1368","Welcome Back",2015
"1369","Andhadhun",2018
"1370","South Central",1992
"1371","Armed Response",1986
"1372","Race",2008
"1373","Read My Lips",2001
"1374","Kansas City",1996
"1375","Steele Justice",1987
"1376","The Dinner",2017
"1377","Romero",1989
"1378","Brother's Keeper",1992
"1379","8 Million Ways to Die",1986
"1380","Lost in Hong Kong",2015
"1381","Crossfire",1947
"1382","Radioland Murders",1994
"1383","Funny Games",2007
"1384","The Hot Spot",1990
"1385","Kaminey",2009
"1386","Cecil B. DeMented",2000
"1387","'71",2014
"1388","City of Hope",1991
"1389","Eddie Macon's Run",1983
"1390","China Girl",1987
"1391","Micmacs à tire-larigot",2009
"1392","Turn It Up",2000
"1393","The Funeral",1996
"1394","Elephant",2003
"1395","Nine Queens",2000
"1396","One Tough Cop",1998
"1397","The General",1998
"1398","The Thin Blue Line",1988
"1399","Child 44",2015
"1400","Mute Witness",1995
"1401","Beterang",2015
"1402","Flawless",2007
"1403","As Good as Dead",2010
"1404","Lights of New York",1928
"1405","District B13",2004
"1406","Hodejegerne",2011
"1407","Kill the Irishman",2011
"1408","Dylan Dog: Dead of Night",2010
"1409","Vicious Circle",1997
"1410","Destiny Turns on the Radio",1995
"1411","Find Me Guilty",2006
"1412","Infamous",2006
"1413","Appointment in Honduras",1953
"1414","The River Rat",1984
"1415","L.I.E.",2001
"1416","The Thief",1997
"1417","The Whistleblower",2010
"1418","Street Smart",1987
"1419","The R.M.",2003
"1420","The Rover",2014
"1421","Heathers",1989
"1422","Macbeth",2006
"1423","Red State",2011
"1424","Little Odessa",1994
"1425","Leviathan",2014
"1426","Borsalino",1970
"1427","Rustom",2016
"1428","Special 26",2013
"1429","Tees Maar Khan",2010
"1430","Blood and Wine",1996
"1431","Wonderland",2003
"1432","Chicago",1927
"1433","Light Sleeper",1992
"1434","Massage Parlor Murders!",1973
"1435","Money for Nothing",1993
"1436","Animal Kingdom",2010
"1437","Kaante",2002
"1438","Casino Jack",2010
"1439","Another Day in Paradise",1998
"1440","The Beat That My Heart Skipped",2005
"1441","Money",2016
"1442","Owning Mahowny",2003
"1443","Raid",2018
"1444","Sarkar Raj",2008
"1445","Unconditional",2012
"1446","The Insult",2017
"1447","Cowboy Bebop: The Movie",2001
"1448","Any Number Can Win",1963
"1449","Raffles",1930
"1450","New York",2009
"1451","The Protector",1985
"1452","Cassandra's Dream",2007
"1453","Assassination Tango",2002
"1454","Rampart",2011
"1455","Five Corners",1987
"1456","Appointment with Death",1988
"1457","The Long Goodbye",1973
"1458","De Dana Dan",2009
"1459","Thieves",1996
"1460","Neruda",2016
"1461","Mata Hari",1931
"1462","Breaking and Entering",2006
"1463","Ménage",1986
"1464","Knight Moves",1992
"1465","Separate Lies",2005
"1466","Ruby",1992
"1467","Va Savoir (Who Knows?)",2001
"1468","Simpatico",1999
"1469","Haider",2014
"1470","Out-of-Sync",1995
"1471","Intermission",2003
"1472","The Imposter",2012
"1473","The Beast of the City",1932
"1474","The Yards",2000
"1475","The Hit",1984
"1476","Where the Truth Lies",2005
"1477","The Cove",2009
"1478","Crack House",1989
"1479","Tough Guys Don't Dance",1987
"1480","Amateur",1994
"1481","The Blind Swordsman: Zatoichi",2003
"1482","Brigham City",2001
"1483","Street Knight",1993
"1484","Don",2006
"1485","Nicotina",2003
"1486","Beast",2017
"1487","Operation Mekong",2016
"1488","Thin Ice",2011
"1489","Omkara",2006
"1490","Panic",2000
"1491","Only God Forgives",2013
"1492","Huo guo ying xiong",2016
"1493","Heaven",2002
"1494","Border",2018
"1495","Young Adam",2003
"1496","The Salton Sea",2002
"1497","Kurbaan",2009
"1498","Irréversible",2002
"1499","Underworld",1927
"1500","The Young Poisoner's Handbook",1995
"1501","Cosmopolis",2012
"1502","Drishyam",2015
"1503","And Now... Ladies and Gentlemen...",2002
"1504","Kiss or Kill",1997
"1505","Taxi 2",2000
"1506","Party Monster",2003
"1507","Take the Money and Run",1969
"1508","Middle Men",2009
"1509","The Big One",1997
"1510","Bluffmaster!",2005
"1511","Karakter",1997
"1512","Holy Matrimony",1994
"1513","Variety",1925
"1514","Rider on the Rain",1970
"1515","Point Blank",2010
"1516","The Unholy Three",1925
"1517","Tangerine",2015
"1518","The Assassination of Richard Nixon",2004
"1519","The Paperboy",2012
"1520","The Caveman's Valentine",2001
"1521","The Thieves",2012
"1522","Tabloid",2010
"1523","Sophie Scholl: The Final Days",2005
"1524","Maniac Cop",1988
"1525","The Advocate",1993
"1526","Beer for My Horses",2008
"1527","The Night of the Hunter",1955
"1528","The Child",2005
"1529","Lizzie",2018
"1530","The Monster",1994
"1531","The Crimson Rivers",2000
"1532","Deadly Illusion",1987
"1533","Fiza",2000
"1534","Ajami",2009
"1535","The Return of Superfly",1990
"1536","Henry: Portrait of a Serial Killer",1986
"1537","Mean Creek",2004
"1538","Chungking Express",1994
"1539","Being at Home with Claude",1992
"1540","Master",2016
"1541","Heroes",2008
"1542","Wazir",2016
"1543","The Opportunists",2000
"1544","Love Serenade",1996
"1545","All Good Things",2010
"1546","Johnny Stecchino",1991
"1547","Deceiver",1997
"1548","Dum Maaro Dum",2011
"1549","Cold War II",2016
"1550","Bottle Rocket",1996
"1551","Mesrine Part 1: Killer Instinct",2008
"1552","Mother",2009
"1553","The Bride Wore Black",1968
"1554","Malcolm",1986
"1555","Double Dhamaal",2011
"1556","Khatta Meetha",2010
"1557","American Pastoral",2016
"1558","Nobel Son",2007
"1559","The Assignment",1997
"1560","Buster",1988
"1561","Machine Gun Preacher",2011
"1562","The Underneath",1995
"1563","Things to Do in Denver When You're Dead",1995
"1564","Highway",2014
"1565","Crime d'amour",2010
"1566","Gold Diggers",2003
"1567","La virgen de los sicarios",2000
"1568","Death of a President",2006
"1569","Federal Hill",1994
"1570","Dom Hemingway",2013
"1571","A Guide to Recognizing Your Saints",2006
"1572","Ghost in the Shell",1995
"1573","The Black Cat",1934
"1574","Birds of Passage",2018
"1575","Dream Lover",1986
"1576","Back in the U.S.S.R.",1992
"1577","Traveller",1997
"1578","The Killing Time",1987
"1579","Echelon Conspiracy",2009
"1580","Monsters and Men",2018
"1581","Taxi 3",2003
"1582","Jack's Back",1988
"1583","Jackals",1986
"1584","Krazzy 4",2008
"1585","The Act of Killing",2012
"1586","Paranoid Park",2007
"1587","Place Vendôme",1998
"1588","The Baader Meinhof Complex",2008
"1589","Plunkett & Macleane",1999
"1590","JCVD",2008
"1591","Leokki",2016
"1592","The Honeymoon Killers",1970
"1593","Sinsegye",2013
"1594","Chasing the Dragon",2017
